season,player_id,player_name,nationality,batting_type,bowling_type,matches,total_runs,total_balls_faced,total_wickets,total_overs,total_runs_conceded,total_mvp,mvp_std,batting_avg,true_strike_rate,bowling_avg,economy,consistency_score
2024,4499,Saqib Mahmood,England,Right-hand bat,Right-arm fast-medium,15,18,27,23,56.0,467,507.3084,26.376830636643188,1.2,66.66666666666666,20.304347826086957,8.339285714285714,3.7912060541905337
2024,4505,Jhye Richardson,Australia,Right-hand bat,Right-arm Fast,1,2,2,0,4.0,40,0.0,,2.0,100.0,inf,10.0,0.0
2024,4526,Sharan Gouda,India,Right-hand bat,Right-arm medium,3,0,0,2,7.4,98,10.583333333333332,11.991412822577727,0.0,0.0,49.0,13.243243243243242,8.339300921382469
2024,4543,Jagatheesan Kousik,India,Right-hand bat,Right-arm medium,6,184,147,0,7.1,81,245.78056363636364,29.233044183944696,30.666666666666668,125.17006802721089,inf,11.408450704225352,3.420786400853927
2024,4607,Abhishek Das,India,Right-hand bat,None,4,64,53,0,0.0,0,151.3997,53.47599354335706,16.0,120.75471698113208,inf,0.0,1.8699979817845251
2024,4608,Pankaj Shaw,India,Right-hand bat,Right-arm offbreak,6,152,95,0,0.5,12,277.55109999999996,37.09732507674463,25.333333333333332,160.0,inf,24.0,2.695612144356129
2024,4614,Mohit Ahlawat,India,Right-hand bat,Right-arm offbreak,4,217,128,0,0.1,4,391.5922,58.68410361528921,54.25,169.53125,inf,40.0,1.704038978861502
2024,4636,Bjorn Fortuin,South Africa,Right-hand bat,Slow left-arm orthodox,19,63,71,9,62.0,468,290.1209666666667,19.073196426430865,3.3157894736842106,88.73239436619718,52.0,7.548387096774194,5.242959688782109
2024,4639,Wellington Masakadza,Zimbabwe,Left-hand bat,Slow left-arm orthodox,16,127,116,8,37.0,289,359.6184666666667,18.375446650425893,7.9375,109.48275862068965,36.125,7.8108108108108105,5.4420445882158885
2024,4641,Lungi Ngidi,South Africa,Right-hand bat,Right-arm Fast,14,27,28,17,50.3,490,416.48187403993853,26.583431403897134,1.9285714285714286,96.42857142857143,28.823529411764707,9.741550695825051,3.76174160817102
2024,4651,Irfan Sukkur,Bangladesh,Left-hand bat,None,9,126,115,0,0.0,0,211.4046,14.658677963155476,14.0,109.56521739130434,inf,0.0,6.8218975989069115
2024,4653,Sunzamul Islam,Bangladesh,Left-hand bat,Slow left-arm orthodox,4,2,2,1,11.0,78,21.166666666666664,17.12069086093069,0.5,100.0,78.0,7.090909090909091,5.840885792068086
2024,4658,Nasum Ahmed,Bangladesh,Left-hand bat,Slow left-arm orthodox,10,22,19,8,35.0,299,177.57796666666667,17.629752653422333,2.2,115.78947368421053,37.375,8.542857142857143,5.672229325383515
2024,4662,Cole McConchie,New Zealand,Right-hand bat,Right-arm offbreak,2,16,20,0,0.0,0,13.999500000000001,9.192034602034525,8.0,80.0,inf,0.0,10.878984286880995
2024,4665,Thomas Blundell,New Zealand,Right-hand bat,Right-arm offbreak,2,32,19,0,0.0,0,62.267599999999995,36.95877439634599,16.0,168.42105263157893,inf,0.0,2.705717427953637
2024,4685,Tom Bruce,New Zealand,Right-hand bat,Right-arm offbreak,17,417,336,0,0.0,0,667.6806,24.62356678897182,24.529411764705884,124.10714285714286,inf,0.0,4.061150070459617
2024,4686,Joshua Clarkson,New Zealand,Right-hand bat,Right-arm medium,11,107,113,3,4.3,54,179.93053846153845,22.295846110874216,9.727272727272727,94.69026548672566,18.0,12.558139534883722,4.48514039353849
2024,4692,Lockie Ferguson,New Zealand,Right-hand bat,Right-arm Fast,24,7,14,39,87.1,623,986.2561139372822,27.406868845430743,0.2916666666666667,50.0,15.974358974358974,7.1526980482204365,3.6487203468583003
2024,4704,Suboth Bhati,India,Right-hand bat,Right-arm medium,8,29,25,8,21.0,177,196.05046666666667,22.504591784265465,3.625,115.99999999999999,22.125,8.428571428571429,4.443537610396337
2024,4706,Cameron Stevenson,Australia,Right-hand bat,Right-arm fast-medium,1,17,11,0,1.0,14,25.273500000000002,,17.0,154.54545454545453,inf,14.0,0.0
2024,4708,Rinku Singh,India,Left-hand bat,Right-arm offbreak,42,1212,746,9,10.0,85,2755.93,103.78707845316549,28.857142857142858,162.46648793565683,9.444444444444445,8.5,0.963511079513868
2024,4709,Saurabh Kumar,India,Left-hand bat,Slow left-arm orthodox,3,2,4,2,8.0,57,49.33333333333333,29.684139673370158,0.6666666666666666,50.0,28.5,7.125,3.3688023672018588
2024,4716,Mayank Dagar,India,Right-hand bat,Slow left-arm orthodox,5,0,1,1,11.5,120,13.966666666666667,13.088680435993368,0.0,0.0,120.0,10.434782608695652,7.640189588937006
2024,4722,Rashid Khan,Afghanistan,Right-hand bat,Right-arm Leg-Break,36,429,280,57,133.4,880,2193.4057904761903,42.12602532710393,11.916666666666666,153.21428571428572,15.43859649122807,6.596701649175412,2.3738294610875594
2024,4727,Kjorn Ottley,West Indies,Left-hand bat,Right-arm offbreak,5,92,85,0,0.0,0,139.9849,27.344253746664954,18.4,108.23529411764706,inf,0.0,3.6570754838097024
2024,4733,Philton Williams,West Indies,Right-hand bat,Right-arm Fast,3,78,32,3,9.0,99,283.7846,88.72201924580692,26.0,243.75,33.0,11.0,1.1271159160945956
2024,4736,Josh Inglis,Australia,Right-hand bat,None,20,346,249,0,0.0,0,703.0581999999999,32.0842234672875,17.3,138.9558232931727,inf,0.0,3.1167966431214458
2024,4746,Fabid Ahmed,India,Right-hand bat,Right-arm offbreak,11,237,181,14,34.0,194,848.5343333333333,39.44966565628032,21.545454545454547,130.939226519337,13.857142857142858,5.705882352941177,2.5348757292719966
2024,4747,Mohammed Azharuddeen,India,Right-hand bat,None,16,476,328,0,0.0,0,910.8626,65.65548401690829,29.75,145.1219512195122,inf,0.0,1.523102014970249
2024,4754,Nathan McAndrew,Australia,Right-hand bat,Right-arm medium-fast,13,157,78,14,43.8,436,652.7830187996835,41.63406184318913,12.076923076923077,201.28205128205127,31.142857142857142,9.954337899543379,2.4018795085773954
2024,4755,Shivam Dube,India,Left-hand bat,Right-arm medium,36,860,582,11,41.0,373,1831.7169666666666,53.44884317504476,23.88888888888889,147.766323024055,33.90909090909091,9.097560975609756,1.8709478832404358
2024,4757,Rahul Hazarika,India,Left-hand bat,Right-arm offbreak,6,112,87,0,0.0,0,188.1352,32.48828486249569,18.666666666666668,128.73563218390805,inf,0.0,3.078032602313195
2024,4758,Amit Sinha,India,Right-hand bat,Right-arm Leg-Break,16,313,257,11,37.0,223,781.9441333333333,46.20373377293465,19.5625,121.78988326848248,20.272727272727273,6.027027027027027,2.164327248776987
2024,4760,Samarth Singh,India,Right-hand bat,Right-arm offbreak,12,284,197,0,0.0,0,550.3013,56.398272528403794,23.666666666666668,144.16243654822335,inf,0.0,1.7731039536651965
2024,4773,Jaker Ali Anik,Bangladesh,Right-hand bat,Left-arm medium,26,463,358,0,0.0,0,955.9368000000001,35.48539953816499,17.807692307692307,129.3296089385475,inf,0.0,2.818060422074401
2024,4778,Kyle Verreynne,South Africa,Right-hand bat,Right-arm offbreak,6,256,157,0,0.0,0,496.67350000000005,105.3808652702077,42.666666666666664,163.05732484076435,inf,0.0,0.9489388775048431
2024,4779,Pieter Willem Mulder,South Africa,Right-hand bat,Right-arm medium,26,466,324,9,37.3,356,964.7186484848485,35.65270067082408,17.923076923076923,143.82716049382717,39.55555555555556,9.544235924932977,2.8048366075626268
2024,4780,Mohammad Saif Hassan,Bangladesh,Right-hand bat,Right-arm offbreak,14,236,195,3,10.0,90,397.39573333333334,24.858405904256152,16.857142857142858,121.02564102564102,30.0,9.0,4.022784099075252
2024,4783,Zakir Hasan,Bangladesh,Left-hand bat,Right-arm offbreak,12,224,191,0,0.0,0,359.5673,37.948698809923485,18.666666666666668,117.27748691099475,inf,0.0,2.63513646412167
2024,4784,Tony de Zorzi,South Africa,Left-hand bat,Right-arm offbreak,6,61,49,0,0.0,0,105.6908,15.365233797201611,10.166666666666666,124.48979591836735,inf,0.0,6.508199049871436
2024,4789,Conor McKerr,South Africa,Right-hand bat,Right-arm Fast,5,17,17,4,13.0,152,76.58316666666667,14.026298662591719,3.4,100.0,38.0,11.692307692307692,7.129464615401425
2024,4790,Lutho Sipamla,South Africa,Right-hand bat,Right-arm Fast,2,3,4,1,8.0,103,7.5,14.142135623730951,1.5,75.0,103.0,12.875,7.071067811865475
2024,4793,Dean Foxcroft,South Africa,Right-hand bat,Right-arm offbreak,3,78,69,0,0.0,0,117.67260000000002,25.833541555117844,26.0,113.04347826086956,inf,0.0,3.8709365414200887
2024,4806,Sumit Kumar,India,Right-hand bat,Right-arm medium,9,121,107,0,0.0,0,299.1479,16.068668733214263,13.444444444444445,113.08411214953271,inf,0.0,6.223290906066038
2024,4816,Khaleel Ahmed,India,Right-hand bat,Left-arm medium,18,0,1,20,64.2,582,422.7073170731707,21.091991991876775,0.0,0.0,29.1,9.065420560747663,4.741135879366601
2024,4817,Anmolpreet Singh,India,Right-hand bat,Right-arm offbreak,16,522,381,9,12.0,100,1041.8075666666666,47.512105546076505,32.625,137.00787401574803,11.11111111111111,8.333333333333334,2.1047267606993665
2024,4819,Rahul Batham,India,Right-hand bat,Right-arm medium,11,72,48,4,30.2,268,223.58867619047618,20.461541809928196,6.545454545454546,150.0,67.0,8.874172185430464,4.887217245353366
2024,4820,Amandeep Khare,India,Right-hand bat,Right-arm medium,7,247,149,0,0.0,0,472.3677,69.25059068939413,35.285714285714285,165.7718120805369,inf,0.0,1.4440310039884643
2024,4821,Mahipal Lomror,India,Left-hand bat,Slow left-arm orthodox,13,179,111,1,3.1,26,392.0786761904762,28.92740095629598,13.76923076923077,161.26126126126127,26.0,8.387096774193548,3.456929993506217
2024,4823,Washington Sundar,India,Left-hand bat,Right-arm offbreak,14,54,55,19,40.3,279,482.68257984496125,38.63568636980214,3.857142857142857,98.18181818181819,14.68421052631579,6.923076923076923,2.5882806647421317
2024,4824,Zeeshan Ansari,India,Right-hand bat,Right-arm Leg-Break,12,16,22,24,41.5,319,528.1,31.419376139091256,1.3333333333333333,72.72727272727273,13.291666666666666,7.686746987951807,3.182749382333608
2024,4825,George Bartlett,England,Right-hand bat,Right-arm offbreak,6,13,22,0,0.0,0,43.6248,6.127205566977493,2.1666666666666665,59.09090909090909,inf,0.0,16.320653666158826
2024,4826,George Garton,England,Left-hand bat,Left-arm Fast,14,105,74,13,31.1,284,429.2995272727273,31.56321721993682,7.5,141.89189189189187,21.846153846153847,9.131832797427652,3.1682448371212066
2024,4827,Ben Green,England,Right-hand bat,Right-arm fast-medium,15,72,57,20,38.2,426,443.05195314489436,41.170239017584976,4.8,126.3157894736842,21.3,11.151832460732983,2.4289390196954446
2024,4828,Max Holden,England,Left-hand bat,Right-arm offbreak,14,238,158,0,0.0,0,440.4253,53.81749801530453,17.0,150.63291139240508,inf,0.0,1.85813171715196
2024,4830,Keacy Carty,West Indies,Right-hand bat,Right-arm medium,10,246,196,0,0.0,0,449.2267,52.88713679082298,24.6,125.51020408163265,inf,0.0,1.890818941390529
2024,4833,Jyd Goolie,West Indies,Left-hand bat,Right-arm offbreak,4,129,58,0,5.1,56,321.6607303030303,27.36658247837053,32.25,222.41379310344826,inf,10.980392156862745,3.6540916308799636
2024,4835,Ryan John,West Indies,Right-hand bat,Right-arm medium-fast,7,64,44,3,16.9,213,157.7852400472069,37.18816862470141,9.142857142857142,145.45454545454547,71.0,12.603550295857989,2.6890272820150987
2024,4836,Kirstan Kallicharan,West Indies,Right-hand bat,Right-arm offbreak,2,20,13,0,0.0,0,45.333999999999996,32.05597881831094,10.0,153.84615384615387,inf,0.0,3.1195428648985204
2024,4837,Obed McCoy,West Indies,Left-hand bat,Left-arm fast-medium,42,43,43,44,138.4,1237,983.5559227822794,27.336245202459356,1.0238095238095237,100.0,28.113636363636363,8.9378612716763,3.6581468764043468
2024,4838,Keemo Paul,West Indies,Right-hand bat,Right-arm fast-medium,25,253,207,11,34.3,375,662.4589849462366,33.33076144849704,10.12,122.22222222222223,34.09090909090909,10.932944606413995,3.0002314874960416
2024,4840,Odean Smith,West Indies,Right-hand bat,Right-arm fast-medium,7,53,56,4,14.3,168,121.42994007820137,16.678456442445583,7.571428571428571,94.64285714285714,42.0,11.748251748251748,5.995758680971611
2024,4842,Shamar Springer,West Indies,Right-hand bat,Right-arm fast-medium,11,47,52,14,27.0,265,322.7656333333333,34.31950008308025,4.2727272727272725,90.38461538461539,18.928571428571427,9.814814814814815,2.9137953570978934
2024,4847,Finn Allen,New Zealand,Right-hand bat,None,21,667,379,0,0.0,0,1518.9397999999999,91.85377547594508,31.761904761904763,175.98944591029024,inf,0.0,1.0886868773966538
2024,4853,Glenn Phillips,New Zealand,Right-hand bat,Right-arm offbreak,22,575,430,5,10.5,103,1051.8276,36.46778262863351,26.136363636363637,133.72093023255815,20.6,9.80952380952381,2.742146431504797
2024,4854,Rachin Ravindra,New Zealand,Left-hand bat,Slow left-arm orthodox,22,407,272,14,19.3,89,1245.0403952380952,46.37938959653348,18.5,149.63235294117646,6.357142857142857,4.6113989637305695,2.15613014465965
2024,4856,Benjamin Sears,New Zealand,Right-hand bat,Right-arm medium-fast,7,13,18,10,25.0,224,200.6335,17.943425746561914,1.8571428571428572,72.22222222222221,22.4,8.96,5.573071798687088
2024,4857,Nathan Smith,New Zealand,Right-hand bat,Right-arm medium-fast,9,144,109,8,29.1,242,427.29090487804876,32.50304863664453,16.0,132.11009174311928,30.25,8.31615120274914,3.076634475673712
2024,4867,Wesley Madhevere,South Africa,Right-hand bat,Right-arm offbreak,9,126,133,0,1.0,19,153.6145,19.217837170242245,14.0,94.73684210526315,inf,19.0,5.203499182251604
2024,4871,Brandon Mavuta,Zimbabwe,Right-hand bat,Right-arm Leg-Break,1,4,7,1,4.0,39,20.5356,,4.0,57.14285714285714,39.0,9.75,0.0
2024,4874,Richard Ngarava,Zimbabwe,Left-hand bat,Left-arm fast-medium,22,6,18,22,79.2,660,499.75,23.0684892832506,0.2727272727272727,33.33333333333333,30.0,8.333333333333332,4.334917591357284
2024,4880,Aarif Sheikh,Japan,Right-hand bat,Right-arm medium,8,69,71,0,0.0,0,100.0669,19.600117726464045,8.625,97.1830985915493,inf,0.0,5.1020101713460715
2024,4881,Dipendra Airee,Nepal,Right-hand bat,Right-arm offbreak,12,259,189,15,34.3,224,842.6846333333333,39.847151027603694,21.583333333333332,137.03703703703704,14.933333333333334,6.530612244897959,2.5095897051893634
2024,4888,Ishan Pandey,Japan,Left-hand bat,Right-arm offbreak,9,128,112,4,7.0,52,291.3594,26.37714976229426,14.222222222222221,114.28571428571428,13.0,7.428571428571429,3.791160186039073
2024,4890,Shankar Rana,Japan,Right-hand bat,None,4,41,51,0,0.0,0,47.2876,10.799343230030242,10.25,80.3921568627451,inf,0.0,9.259822367894122
2024,4895,Charith Asalanka,Sri Lanka,Left-hand bat,Right-arm offbreak,26,453,323,3,15.0,145,883.5949666666667,41.919867827687035,17.423076923076923,140.24767801857584,48.333333333333336,9.666666666666666,2.3855037046169425
2024,4900,Wanindu Hasaranga,Sri Lanka,Right-hand bat,Right-arm Leg-Break,39,498,317,67,146.2,1048,2581.2254,45.588748072785656,12.76923076923077,157.09779179810727,15.64179104477612,7.168262653898769,2.1935237142363055
2024,4901,Asitha Fernando,Sri Lanka,Right-hand bat,Right-arm medium-fast,13,1,2,12,46.3,444,224.7942073170732,22.81688922927197,0.07692307692307693,50.0,37.0,9.58963282937365,4.382718388784971
2024,4902,Avishka Fernando,Sri Lanka,Right-hand bat,Right-arm medium-fast,16,548,339,0,0.0,0,1107.6267,63.34705449747677,34.25,161.6519174041298,inf,0.0,1.5786053636319142
2024,4904,Kamindu Mendis,Sri Lanka,Left-hand bat,Right-arm offbreak,21,516,370,2,24.0,219,977.1801,41.41282638480843,24.571428571428573,139.45945945945945,109.5,9.125,2.4147108210098707
2024,4908,Lahiru Samarakoon,Sri Lanka,Left-hand bat,Right-arm fast-medium,2,0,4,0,5.0,72,-24.0,11.313708498984761,0.0,0.0,inf,14.4,8.838834764831843
2024,4919,Saif Badar,Pakistan,Right-hand bat,Right-arm Leg-Break,4,64,56,0,0.0,0,91.1,25.439028414361005,16.0,114.28571428571428,inf,0.0,3.930967738671472
2024,4920,Salman Fayyaz,Pakistan,Left-hand bat,Right-arm Leg-Break,3,10,6,2,6.2,61,57.54545454545455,2.7648920592264634,3.3333333333333335,166.66666666666669,30.5,9.838709677419354,36.1677772071786
2024,4926,Shadab Khan,Pakistan,Right-hand bat,Right-arm Leg-Break,34,489,359,34,108.0,905,1637.0888,49.54434853523178,14.382352941176471,136.21169916434542,26.61764705882353,8.37962962962963,2.018393680742182
2024,4928,Ian Holland,Australia,Right-hand bat,Right-arm medium,9,10,7,4,16.0,149,84.66666666666666,11.684543182457586,1.1111111111111112,142.85714285714286,37.25,9.3125,8.558314898449218
2024,4947,Kasun Rajitha,Sri Lanka,Right-hand bat,Right-arm medium-fast,3,1,4,2,8.0,113,13.666666666666666,19.04769841253307,0.3333333333333333,25.0,56.5,14.125,5.2499781251367175
2024,4959,Michael Lingen,South Africa,Left-hand bat,Slow left-arm orthodox,3,43,41,0,0.0,0,56.5507,23.05180015016904,14.333333333333334,104.8780487804878,inf,0.0,4.338056002071782
2024,4973,Bilal Khan,Oman,Left-hand bat,Right-arm medium,17,4,9,19,62.5,521,412.32037799598777,20.07011415617612,0.23529411764705882,44.44444444444444,27.42105263157895,8.336,4.9825326962192324
2024,4974,Mohammad Nadeem,Oman,Right-hand bat,Right-arm medium-fast,4,72,83,1,6.0,54,77.36303333333333,24.438093532894502,18.0,86.74698795180723,54.0,9.0,4.0919722262866625
2024,4985,Arun Poulose,India,Right-hand bat,Right-arm medium,10,164,135,0,0.0,0,289.9629,25.266543803810777,16.4,121.48148148148148,inf,0.0,3.9578028865553705
2024,4986,Rovman Powell,West Indies,Right-hand bat,Right-arm medium-fast,63,1101,829,0,5.1,75,2106.7091363636364,32.226390976427524,17.476190476190474,132.810615199035,inf,14.705882352941178,3.103046818774913
2024,4987,Jeremiah Louis,West Indies,Right-hand bat,Right-arm medium-fast,1,0,0,0,4.0,47,-9.75,,0.0,0.0,inf,11.75,0.0
2024,5028,Deepak Punia,India,Right-hand bat,Right-arm medium,9,89,74,6,21.0,187,253.49523333333335,27.08052285931741,9.88888888888889,120.27027027027026,31.166666666666668,8.904761904761905,3.6926908878199036
2024,5029,Prerak Mankad,India,Right-hand bat,Right-arm medium,4,115,82,4,11.4,99,271.4145951379149,34.81481039666856,28.75,140.2439024390244,24.75,8.68421052631579,2.8723407900440274
2024,5034,Murugan Ashwin,India,Right-hand bat,Right-arm Leg-Break,7,41,39,10,24.2,177,301.7579,57.685939831895325,5.857142857142857,105.12820512820514,17.7,7.31404958677686,1.733524673281108
2024,5039,Rajat Patidar,India,Right-hand bat,Right-arm offbreak,23,705,393,0,0.0,0,1611.1986000000002,59.808722812724966,30.652173913043477,179.38931297709922,inf,0.0,1.6719969144488052
2024,5041,Mukesh Kumar,India,Right-hand bat,Right-arm Fast,23,3,13,43,79.1,691,913.3998238704178,32.44394196585987,0.13043478260869565,23.076923076923077,16.069767441860463,8.735777496839445,3.082239516555296
2024,5050,Almas Shaukat,India,Left-hand bat,Slow left-arm orthodox,9,151,152,0,0.0,0,208.0547,21.42855207996124,16.77777777777778,99.3421052631579,inf,0.0,4.666670880367802
2024,5053,Ankit Kushwah,India,Right-hand bat,Right-arm Fast,5,7,6,10,13.4,133,187.72572352941177,11.57832574196511,1.4,116.66666666666667,13.3,9.925373134328359,8.636827312394106
2024,5068,Abhijit Sarkar,India,Right-hand bat,Right-arm medium,1,2,2,1,4.0,40,18.0,,2.0,100.0,40.0,10.0,0.0
2024,5073,Mihir Hirwani,India,Right-hand bat,Right-arm Leg-Break,6,11,12,6,16.2,148,107.68766666666667,26.99924590647892,1.8333333333333333,91.66666666666666,24.666666666666668,9.135802469135802,3.703807148776823
2024,5189,Faheem Ashraf,Pakistan,Left-hand bat,Right-arm Fast,19,180,124,15,53.3,461,667.8949666666667,47.090587532236576,9.473684210526315,145.16129032258064,30.733333333333334,8.649155722326455,2.123566624254656
2024,5231,Oshane Thomas,West Indies,Left-hand bat,Right-arm Fast,4,0,0,3,13.6,116,65.25261324041811,19.842314966619952,0.0,0.0,38.666666666666664,8.529411764705882,5.039734535422232
2024,5376,Anderson Phillip,West Indies,Right-hand bat,Right-arm fast-medium,4,15,10,6,14.0,114,163.5,33.29758499751396,3.75,150.0,19.0,8.142857142857142,3.0032208043756365
